id.exposure,id.outcome,outcome,exposure,method,nsnp,b,se,pval,pt,MR_PRESSO
MkQH1f,QVlXG0,load,sbp,MR Egger,1419,-0.006248103047363411,0.005942676242498401,0.2932562482770739,5e-8,TRUE
MkQH1f,QVlXG0,load,sbp,Weighted median,1419,-0.003977339418603582,0.0030053569648536144,0.1856968608674019,5e-8,TRUE
MkQH1f,QVlXG0,load,sbp,Weighted mode,1419,-7.478429804889108e-4,0.010350453916435489,0.9424113999988382,5e-8,TRUE
MURivQ,QwxpK4,npany,dbp,Inverse variance weighted (fixed effects),1549,0.007623263559684318,0.014240463144995663,0.5924257426871193,5e-8,TRUE
MURivQ,QwxpK4,npany,dbp,MR Egger,1549,0.011476533405181283,0.038358531080868424,0.7648343819366842,5e-8,TRUE
MURivQ,QwxpK4,npany,dbp,Weighted median,1549,7.119042790795348e-4,0.02403021978021777,0.9763658276448887,5e-8,TRUE
MURivQ,QwxpK4,npany,dbp,Weighted mode,1549,-0.01797925531956146,0.05789924246788019,0.7562023325686789,5e-8,TRUE
NbGimp,ezaKpX,tau,sociso,Inverse variance weighted (fixed effects),19,-0.009544382281350471,0.10408885700281852,0.9269407170983742,5e-8,TRUE
NbGimp,ezaKpX,tau,sociso,MR Egger,19,-0.130020913050191,0.8364570990419484,0.8783033228848405,5e-8,TRUE
NbGimp,ezaKpX,tau,sociso,Weighted median,19,0.024719121854080445,0.15305669676352668,0.8716972170379556,5e-8,TRUE
NbGimp,ezaKpX,tau,sociso,Weighted mode,19,-0.037208461969826745,0.2475841387495827,0.8822101347205085,5e-8,TRUE
NfO9ln,Z83Jnh,nft4,oilfish,Inverse variance weighted (fixed effects),85,0.2514922792461805,0.38610679491233896,0.5148178738758165,5e-8,TRUE
NfO9ln,Z83Jnh,nft4,oilfish,MR Egger,85,1.288902738077348,1.6703998944468397,0.4425348239157444,5e-8,TRUE
NfO9ln,Z83Jnh,nft4,oilfish,Weighted median,85,-0.2977874040457923,0.5572882712082895,0.5930988883809336,5e-8,TRUE
NfO9ln,Z83Jnh,nft4,oilfish,Weighted mode,85,-0.5846815516997541,1.123918774240076,0.6042808035683986,5e-8,TRUE
Nh0SVq,GHKroj,load,hear,Inverse variance weighted (fixed effects),33,-0.15620374207906446,0.4178215398995372,0.7085138530613144,5e-8,TRUE
Nh0SVq,GHKroj,load,hear,MR Egger,33,0.741776514941621,2.691873299906148,0.784713478986119,5e-8,TRUE
Nh0SVq,GHKroj,load,hear,Weighted median,33,-0.6858652123498312,0.6112440905160498,0.261828118404458,5e-8,TRUE
Nh0SVq,GHKroj,load,hear,Weighted mode,33,-0.9090115272921526,1.1360724845591519,0.42953280650074555,5e-8,TRUE
NLdJLa,hgEnFx,npany,sbp,Inverse variance weighted (fixed effects),1426,-0.007180746028645198,0.008653640806814975,0.4066548187952864,5e-8,TRUE
NLdJLa,hgEnFx,npany,sbp,MR Egger,1426,0.005682802210597466,0.023820865051650937,0.8114779641374145,5e-8,TRUE
NLdJLa,hgEnFx,npany,sbp,Weighted median,1426,0,0.013868774570580179,1,5e-8,TRUE
NLdJLa,hgEnFx,npany,sbp,Weighted mode,1426,0.020340902760044077,0.03756839108918889,0.5882913070624955,5e-8,TRUE
o29TOF,up92rq,nft4,bmi,Inverse variance weighted (fixed effects),1589,-0.08894391830603154,0.08865181363277846,0.31571856447508534,5e-8,TRUE
o29TOF,up92rq,nft4,bmi,MR Egger,1589,0.26374408645763586,0.27196942237337357,0.33231570248565734,5e-8,TRUE
o29TOF,up92rq,nft4,bmi,Weighted median,1589,-0.021178538968780754,0.14156464638743785,0.881077600530331,5e-8,TRUE
o29TOF,up92rq,nft4,bmi,Weighted mode,1589,0.19462515790759838,0.49824632776392397,0.6961302713316684,5e-8,TRUE
oAn4Iz,G09R8a,ptau,oilfish,Inverse variance weighted (fixed effects),69,-0.05852333660646492,0.04782291821042035,0.2210462322785723,5e-8,TRUE
oAn4Iz,G09R8a,ptau,oilfish,MR Egger,69,-0.5164723286016962,0.2115806221225535,0.017294801762706487,5e-8,TRUE
oAn4Iz,G09R8a,ptau,oilfish,Weighted median,69,-0.0585783667772875,0.0692413738419099,0.39755141888487033,5e-8,TRUE
oAn4Iz,G09R8a,ptau,oilfish,Weighted mode,69,0.22400526836200463,0.17313889941344213,0.20011549364527165,5e-8,TRUE
oKh7YC,h86sFh,ab42,smkcpd,Inverse variance weighted (fixed effects),35,0.0033487640655747108,0.02850468172905788,0.9064787452565655,5e-8,TRUE
oKh7YC,h86sFh,ab42,smkcpd,MR Egger,35,-0.005369348890093226,0.05208593224942016,0.918518354635411,5e-8,TRUE
oKh7YC,h86sFh,ab42,smkcpd,Weighted median,35,0.014903864386230469,0.044383261158464624,0.7370222799658134,5e-8,TRUE
oKh7YC,h86sFh,ab42,smkcpd,Weighted mode,35,0.009268772205716092,0.03962513625808968,0.8164565066959383,5e-8,TRUE
OnQOvR,h2T72m,vbiany,dep,Inverse variance weighted (fixed effects),33,0.06293957740534255,1.5917730431649988,0.9684594266575558,5e-8,TRUE
OnQOvR,h2T72m,vbiany,dep,MR Egger,33,-7.745598540933611,6.230392035440556,0.22311620597011572,5e-8,TRUE
OnQOvR,h2T72m,vbiany,dep,Weighted median,33,0.9083922223912848,2.3550742813979113,0.699706259895145,5e-8,TRUE
OnQOvR,h2T72m,vbiany,dep,Weighted mode,33,3.1957318470988767,4.396653050863981,0.4725985758690686,5e-8,TRUE
oodNez,t2Dpmn,nft4,sleepdoherty,Inverse variance weighted (fixed effects),11,-0.7779257579306362,0.45319139967802496,0.0860614003025379,5e-8,TRUE
oodNez,t2Dpmn,nft4,sleepdoherty,MR Egger,11,-3.3033156841466766,1.7034466742583365,0.0844182616914717,5e-8,TRUE
oodNez,t2Dpmn,nft4,sleepdoherty,Weighted median,11,-0.9857962826161997,0.5837187647173405,0.09125381217935956,5e-8,TRUE
oodNez,t2Dpmn,nft4,sleepdoherty,Weighted mode,11,-1.1688484573086542,0.8558216724823572,0.20194297380954374,5e-8,TRUE
os9l5c,ETUOe9,aaos,audit,Inverse variance weighted (fixed effects),13,-0.7226275544631932,0.530242564631954,0.1729378298675061,5e-8,TRUE
os9l5c,ETUOe9,aaos,audit,MR Egger,13,-2.660923465012547,0.9218017874142361,0.014794113580460696,5e-8,TRUE
os9l5c,ETUOe9,aaos,audit,Weighted median,13,-0.41614356597206975,0.789655069088579,0.5981976825502551,5e-8,TRUE
os9l5c,ETUOe9,aaos,audit,Weighted mode,13,0.008521886246132482,1.2524724412669954,0.9946830011034504,5e-8,TRUE
oWlrBG,ZqPXwu,tau,pp,Inverse variance weighted (fixed effects),936,2.5455182273782936e-4,0.0011969027780542518,0.8315801260077575,5e-8,TRUE
oWlrBG,ZqPXwu,tau,pp,MR Egger,936,-0.004954611547257161,0.0033771148462980846,0.14268174743961756,5e-8,TRUE
oWlrBG,ZqPXwu,tau,pp,Weighted median,936,-2.9220723967348316e-4,0.00187523349639248,0.8761713928980348,5e-8,TRUE
oWlrBG,ZqPXwu,tau,pp,Weighted mode,936,-0.0013697694946703531,0.005708074024375601,0.8104057090812684,5e-8,TRUE
Paq4sn,NyaRf5,nft4,ldl,Inverse variance weighted (fixed effects),190,0.05660188755007781,0.08567623818504419,0.5088376883814476,5e-8,TRUE
Paq4sn,NyaRf5,nft4,ldl,MR Egger,190,-0.09741528422453775,0.17534615781934287,0.5791722924415428,5e-8,TRUE
Paq4sn,NyaRf5,nft4,ldl,Weighted median,190,0.03173276480117692,0.13917785864545587,0.8196450505891009,5e-8,TRUE
Paq4sn,NyaRf5,nft4,ldl,Weighted mode,190,-0.022531217141866122,0.17248063639241223,0.8962066164548835,5e-8,TRUE
pb3c9d,Kxyu2P,ab42,audit,Inverse variance weighted (fixed effects),7,-0.21163185496233844,0.17463714713764988,0.22557456598617834,5e-8,TRUE
pb3c9d,Kxyu2P,ab42,audit,MR Egger,7,-0.39311966988542096,0.4955824779816774,0.46359612681740386,5e-8,TRUE
pb3c9d,Kxyu2P,ab42,audit,Weighted median,7,-0.31114050605969934,0.233937703244356,0.18351353805038936,5e-8,TRUE
pb3c9d,Kxyu2P,ab42,audit,Weighted mode,7,-0.27926737854108286,0.3305998426675291,0.43065053260290526,5e-8,TRUE
pcWrhd,U2zn2Z,ab42,bmi,Inverse variance weighted (fixed effects),1490,-0.009130106779442163,0.008343269880989114,0.27381992820776513,5e-8,TRUE
pcWrhd,U2zn2Z,ab42,bmi,MR Egger,1490,-0.007456262726829488,0.026204942657689613,0.7760388565583585,5e-8,TRUE
pcWrhd,U2zn2Z,ab42,bmi,Weighted median,1490,-0.0075596260203226115,0.01332313338586458,0.5704383642712454,5e-8,TRUE
pcWrhd,U2zn2Z,ab42,bmi,Weighted mode,1490,-0.05094249613351165,0.05281006742954161,0.33488376032139167,5e-8,TRUE
pMRGjY,R48WbH,tau,mdd,Inverse variance weighted (fixed effects),40,-0.019812394441136024,0.030674408407612708,0.518348468068472,5e-8,TRUE
pMRGjY,R48WbH,tau,mdd,MR Egger,40,0.1492196699031964,0.17884801720398727,0.4093051902743745,5e-8,TRUE
pMRGjY,R48WbH,tau,mdd,Weighted median,40,-0.04567728667933861,0.044264249129490965,0.3021082970359453,5e-8,TRUE
pMRGjY,R48WbH,tau,mdd,Weighted mode,40,0.11465412469823988,0.09811129538093549,0.24965348344483457,5e-8,TRUE
pnP2ar,QnoD25,ab42,pp,Inverse variance weighted (fixed effects),936,4.053491968006246e-4,8.523409510956162e-4,0.6343795730309033,5e-8,TRUE
pnP2ar,QnoD25,ab42,pp,MR Egger,936,0.002805292510736765,0.0024949247307744496,0.26113240304575636,5e-8,TRUE
pnP2ar,QnoD25,ab42,pp,Weighted median,936,0.0019070735228940074,0.0012842427645062139,0.1375493898314598,5e-8,TRUE
pnP2ar,QnoD25,ab42,pp,Weighted mode,936,0.003927286365078289,0.004678541090541801,0.40144518962081777,5e-8,TRUE
pSwzxV,EIdb3J,load,dep,Inverse variance weighted (fixed effects),23,-0.15294670929444584,0.4852992336078173,0.7526404829201208,5e-8,TRUE
pSwzxV,EIdb3J,load,dep,MR Egger,23,0.9383148618997406,2.0750443927557902,0.6557682138434344,5e-8,TRUE
pSwzxV,EIdb3J,load,dep,Weighted median,23,-0.03742520419118747,0.6630486873768258,0.9549880048539217,5e-8,TRUE
pSwzxV,EIdb3J,load,dep,Weighted mode,23,0.08670392880015321,1.2961740747280688,0.947271725077436,5e-8,TRUE
PWzRoo,axuKUZ,ptau,sbp,Inverse variance weighted (fixed effects),1234,-5.938173327860771e-4,6.728467122119207e-4,0.37748229177220977,5e-8,TRUE
PWzRoo,axuKUZ,ptau,sbp,MR Egger,1234,-0.0033932466186604973,0.0018764875197890502,0.07080404661440695,5e-8,TRUE
PWzRoo,axuKUZ,ptau,sbp,Weighted median,1234,-2.996428626318115e-4,0.001021848624684296,0.7693417245001706,5e-8,TRUE
PWzRoo,axuKUZ,ptau,sbp,Weighted mode,1234,0.0010404627909109398,0.0033810709873831808,0.7583384534411913,5e-8,TRUE
Q8yk8l,9oH5Wf,hipv,pp,Inverse variance weighted (fixed effects),1145,-0.0023488621938501223,0.0016514866411546174,0.15494748227114338,5e-8,TRUE
Q8yk8l,9oH5Wf,hipv,pp,MR Egger,1145,6.63528033168044e-4,0.004928886905961631,0.8929358235279526,5e-8,TRUE
Q8yk8l,9oH5Wf,hipv,pp,Weighted median,1145,-0.004476280307355375,0.0026140324638484146,0.08682219592802724,5e-8,TRUE
Q8yk8l,9oH5Wf,hipv,pp,Weighted mode,1145,-0.009052410885409534,0.009250384036548185,0.32798535176267907,5e-8,TRUE
q9MTvO,PdInCH,ptau,pp,Inverse variance weighted (fixed effects),993,3.138215604892699e-4,0.001108492336751476,0.777095078220639,5e-8,TRUE
q9MTvO,PdInCH,ptau,pp,MR Egger,993,-0.008253061272909186,0.0030975263784633594,0.007837756843216182,5e-8,TRUE
q9MTvO,PdInCH,ptau,pp,Weighted median,993,2.571901135361056e-4,0.0018287953954460084,0.8881593886245901,5e-8,TRUE
q9MTvO,PdInCH,ptau,pp,Weighted mode,993,0.002505149815519414,0.00498882986511514,0.6156721959634659,5e-8,TRUE
qAM0Od,Uuycbu,ab42,insom,Inverse variance weighted (fixed effects),13,0.08315605345524305,0.03688435095291995,0.02416424643349988,5e-8,TRUE
qAM0Od,Uuycbu,ab42,insom,MR Egger,13,-0.04755357370107056,0.3247101695741958,0.886216170006394,5e-8,TRUE
qAM0Od,Uuycbu,ab42,insom,Weighted median,13,0.10695044734393,0.05110646075157647,0.03637601854599483,5e-8,TRUE
qAM0Od,Uuycbu,ab42,insom,Weighted mode,13,0.14151038073193745,0.0897056304616901,0.14066498405947112,5e-8,TRUE
QdVET9,lPCWZV,aaos,trig,Inverse variance weighted (fixed effects),163,0.02392479591109833,0.029019538314580047,0.40969100894821137,5e-8,TRUE
QdVET9,lPCWZV,aaos,trig,MR Egger,163,0.1421211571151035,0.057768031598721084,0.014942444970928392,5e-8,TRUE
QdVET9,lPCWZV,aaos,trig,Weighted median,163,-0.00405721710475288,0.05070234862365085,0.9362211113479226,5e-8,TRUE
QdVET9,lPCWZV,aaos,trig,Weighted mode,163,0.003731526548397035,0.051434802965873515,0.9422547680915214,5e-8,TRUE
qesVwW,27h6YI,hipv,oilfish,Inverse variance weighted (fixed effects),67,0.32644369972553966,0.07708212927073266,2.28540064894667e-5,5e-8,TRUE
qesVwW,27h6YI,hipv,oilfish,MR Egger,67,0.6808644879128081,0.39533954590788956,0.08978397799675877,5e-8,TRUE
qesVwW,27h6YI,hipv,oilfish,Weighted median,67,0.2448731789555794,0.11896125451696944,0.03954906480837155,5e-8,TRUE
qesVwW,27h6YI,hipv,oilfish,Weighted mode,67,0.16428746589600163,0.3097690680731638,0.5976460057915309,5e-8,TRUE
qhXbzI,1QD5OU,vbiany,sleepdoherty,Inverse variance weighted (fixed effects),11,-0.7756002537218011,0.6018966290465381,0.19753934618640648,5e-8,TRUE
qhXbzI,1QD5OU,vbiany,sleepdoherty,MR Egger,11,-6.157566601770083,2.2676893004892746,0.023788274092906642,5e-8,TRUE
qhXbzI,1QD5OU,vbiany,sleepdoherty,Weighted median,11,-0.18259096259011498,0.8025987669482516,0.8200352180927222,5e-8,TRUE
qhXbzI,1QD5OU,vbiany,sleepdoherty,Weighted mode,11,-0.03697129439681657,1.1470510271003307,0.9749216017519511,5e-8,TRUE
qjtzqU,XIq6vc,npany,insom,Inverse variance weighted (fixed effects),15,0.8266385940350481,0.6126883636938206,0.17727302109048132,5e-8,TRUE
qjtzqU,XIq6vc,npany,insom,MR Egger,15,0.7937445356702402,2.654256243701685,0.7696320554682944,5e-8,TRUE
qjtzqU,XIq6vc,npany,insom,Weighted median,15,-0.15512802917055343,0.8949044290300854,0.8623795331523284,5e-8,TRUE
qjtzqU,XIq6vc,npany,insom,Weighted mode,15,-0.1474601915725664,1.4672689342101508,0.9213726088462627,5e-8,TRUE
qmLLaG,kOH9V3,vbiany,mvpa,Inverse variance weighted (fixed effects),36,-0.40535642272809547,0.8806855192186629,0.6453197435149516,5e-8,TRUE
qmLLaG,kOH9V3,vbiany,mvpa,MR Egger,36,-6.9508895931416665,4.515819849661508,0.13300397217812462,5e-8,TRUE
qmLLaG,kOH9V3,vbiany,mvpa,Weighted median,36,-0.7089009764632367,1.213742642599356,0.5591785879835691,5e-8,TRUE
qmLLaG,kOH9V3,vbiany,mvpa,Weighted mode,36,-0.5232993775284278,1.996892335246965,0.7948138047793591,5e-8,TRUE
qXikcp,yzXf98,tau,oilfish,Inverse variance weighted (fixed effects),66,-0.1660566347116465,0.05132436800705252,0.0012145771732869968,5e-8,TRUE
qXikcp,yzXf98,tau,oilfish,MR Egger,66,-0.33904654352898256,0.22435100006789904,0.13565135225856853,5e-8,TRUE
qXikcp,yzXf98,tau,oilfish,Weighted median,66,-0.22973685838429045,0.0755799323553261,0.0023684992557615214,5e-8,TRUE
qXikcp,yzXf98,tau,oilfish,Weighted mode,66,-0.3634287171486452,0.2139589379433881,0.09417861304294067,5e-8,TRUE
r283E0,eWfP0N,tau,ldl,Inverse variance weighted (fixed effects),162,-0.010845881814532722,0.011710825263028747,0.3543724254899797,5e-8,TRUE
r283E0,eWfP0N,tau,ldl,MR Egger,162,-0.011883320165172987,0.02397778622616408,0.6208587468658551,5e-8,TRUE
r283E0,eWfP0N,tau,ldl,Weighted median,162,-0.006260360459925765,0.019359770135331005,0.7464153755194831,5e-8,TRUE
r283E0,eWfP0N,tau,ldl,Weighted mode,162,-0.013214218934985311,0.02116277300276304,0.5332430566265302,5e-8,TRUE
RklPzB,L1fBgi,load,diab,Inverse variance weighted (fixed effects),179,0.015591465977420983,0.02016873313245679,0.4394920030709279,5e-8,TRUE
RklPzB,L1fBgi,load,diab,MR Egger,179,0.05571399440722701,0.05801593167347764,0.33820301951333187,5e-8,TRUE
RklPzB,L1fBgi,load,diab,Weighted median,179,-0.017546522817568386,0.04188142041760581,0.6752474089660959,5e-8,TRUE
RklPzB,L1fBgi,load,diab,Weighted mode,179,-0.009427596323758225,0.050667654348666075,0.8526038179987449,5e-8,TRUE
RSPrlX,8gb8dO,ptau,sleepdoherty,Inverse variance weighted (fixed effects),10,0.1018045768503175,0.059078379205823664,0.08485017958786127,5e-8,TRUE
RSPrlX,8gb8dO,ptau,sleepdoherty,MR Egger,10,-0.09095928388810468,0.28502561395206183,0.7578039140695825,5e-8,TRUE
RSPrlX,8gb8dO,ptau,sleepdoherty,Weighted median,10,0.11403223147037518,0.07804509495814939,0.14398609036201404,5e-8,TRUE
RSPrlX,8gb8dO,ptau,sleepdoherty,Weighted mode,10,0.11967374083846088,0.10650250582118372,0.29023027934152806,5e-8,TRUE
RXXYma,FmWBYo,load,bmi,Inverse variance weighted (fixed effects),1595,-0.035774852428922005,0.03170183555667684,0.25911772415036555,5e-8,TRUE
RXXYma,FmWBYo,load,bmi,MR Egger,1595,0.015573430222925445,0.10854203095701337,0.8859305644847686,5e-8,TRUE
RXXYma,FmWBYo,load,bmi,Weighted median,1595,0.0181573652602541,0.05770722342520267,0.7530302088149722,5e-8,TRUE
RXXYma,FmWBYo,load,bmi,Weighted mode,1595,0.1439916191994346,0.16356927689360842,0.37882426611342523,5e-8,TRUE
sGcYJo,8xCdyB,nft4,pp,Inverse variance weighted (fixed effects),1137,-0.01793790449202099,0.008729793174208153,0.03989915109496733,5e-8,TRUE
sGcYJo,8xCdyB,nft4,pp,MR Egger,1137,0.024047721772464715,0.024275594275324948,0.3220856704199425,5e-8,TRUE
sGcYJo,8xCdyB,nft4,pp,Weighted median,1137,-0.009523391092454175,0.01429122929995134,0.5051681662529346,5e-8,TRUE
sGcYJo,8xCdyB,nft4,pp,Weighted mode,1137,0.011478396340970143,0.037581268224454394,0.7600956523158509,5e-8,TRUE
sHk6zz,mvuDRB,aaos,bmi,Inverse variance weighted (fixed effects),1613,0.04131532947589406,0.027339954907228244,0.13074505222802282,5e-8,TRUE
sHk6zz,mvuDRB,aaos,bmi,MR Egger,1613,0.028523507487311518,0.09057167417656775,0.7528575140879213,5e-8,TRUE
sHk6zz,mvuDRB,aaos,bmi,Weighted median,1613,0.0766512846306854,0.046476174583044746,0.09909442932106743,5e-8,TRUE
sHk6zz,mvuDRB,aaos,bmi,Weighted mode,1613,0.13088111501956767,0.14302334790302196,0.3602743489995256,5e-8,TRUE
SklW5M,mZz2cK,npany,dep,Inverse variance weighted (fixed effects),33,1.5987608392034747,1.9144568039084842,0.40366200593892393,5e-8,TRUE
SklW5M,mZz2cK,npany,dep,MR Egger,33,-17.292478258798283,7.4390008746372445,0.026817711176485667,5e-8,TRUE
SklW5M,mZz2cK,npany,dep,Weighted median,33,1.503145568875996,2.7547923600073823,0.585308265341135,5e-8,TRUE
SklW5M,mZz2cK,npany,dep,Weighted mode,33,-3.853040299522519,5.562941078938743,0.4935401700201095,5e-8,TRUE
T4FuRd,mCDHoL,hipv,diab,Inverse variance weighted (fixed effects),187,0.0030157341718130806,0.010757887304711939,0.7792260747049953,5e-8,TRUE
T4FuRd,mCDHoL,hipv,diab,MR Egger,187,-0.03130769476162806,0.031360463110907365,0.3194294749435441,5e-8,TRUE
T4FuRd,mCDHoL,hipv,diab,Weighted median,187,-0.028561341856509343,0.017186098447891318,0.09653557066912058,5e-8,TRUE
T4FuRd,mCDHoL,hipv,diab,Weighted mode,187,-0.036539182122871994,0.026147437374349942,0.16394930035865973,5e-8,TRUE
tarH52,cnI4PZ,aaos,sleepdoherty,Inverse variance weighted (fixed effects),13,0.02587741206815075,0.1619123747139048,0.8730200647701276,5e-8,TRUE
tarH52,cnI4PZ,aaos,sleepdoherty,MR Egger,13,-0.8230484968280811,0.7476639788179349,0.2944778310311927,5e-8,TRUE
tarH52,cnI4PZ,aaos,sleepdoherty,Weighted median,13,-0.011309205651868895,0.22173975486900585,0.9593238022494676,5e-8,TRUE
tarH52,cnI4PZ,aaos,sleepdoherty,Weighted mode,13,0.0610462416107036,0.2561839242824335,0.8156761192066913,5e-8,TRUE
Tb1G85,vPmMqB,npany,ldl,Inverse variance weighted (fixed effects),189,0.26301115161791716,0.1417500701877898,0.06353100263450462,5e-8,TRUE
Tb1G85,vPmMqB,npany,ldl,MR Egger,189,0.14870330932962228,0.28443258056862764,0.6017275222558454,5e-8,TRUE
Tb1G85,vPmMqB,npany,ldl,Weighted median,189,0.1942803388339791,0.25067746821667425,0.4383271641291693,5e-8,TRUE
Tb1G85,vPmMqB,npany,ldl,Weighted mode,189,0.21599657108963477,0.32471480456081125,0.5067451113453089,5e-8,TRUE
TIRNVa,mSDaKs,hipv,sleepdoherty,Inverse variance weighted (fixed effects),12,0.015449578450624106,0.08116371500118977,0.8490342450634367,5e-8,TRUE
TIRNVa,mSDaKs,hipv,sleepdoherty,MR Egger,12,0.13242749984910224,0.2647085423227794,0.6277056738965181,5e-8,TRUE
TIRNVa,mSDaKs,hipv,sleepdoherty,Weighted median,12,0.007824850060234766,0.11345526960016203,0.9450146208776757,5e-8,TRUE
TIRNVa,mSDaKs,hipv,sleepdoherty,Weighted mode,12,0.01287854068031391,0.16194847792979858,0.9380453440217846,5e-8,TRUE
tsWVrq,SpGY0C,aaos,diab,Inverse variance weighted (fixed effects),189,0.06509655046601702,0.016328263219231486,6.698718458036488e-5,5e-8,TRUE
tsWVrq,SpGY0C,aaos,diab,MR Egger,189,0.05002624524222587,0.04677863760068716,0.28625666878477857,5e-8,TRUE
tsWVrq,SpGY0C,aaos,diab,Weighted median,189,0.048845169216901935,0.03155798767234439,0.1216726246765517,5e-8,TRUE
tsWVrq,SpGY0C,aaos,diab,Weighted mode,189,0.061442558433377314,0.03536076950344699,0.08392047449253176,5e-8,TRUE
tZYhHD,RrGkJe,vbiany,trig,Inverse variance weighted (fixed effects),157,0.04898509228531883,0.12898364833922127,0.7041105581081613,5e-8,TRUE
tZYhHD,RrGkJe,vbiany,trig,MR Egger,157,0.17107792265971253,0.22536975894577965,0.4489462817983636,5e-8,TRUE
tZYhHD,RrGkJe,vbiany,trig,Weighted median,157,-0.05254227442749472,0.2043861744704057,0.7971220145104857,5e-8,TRUE
tZYhHD,RrGkJe,vbiany,trig,Weighted mode,157,0.07955974851957137,0.24579197605184636,0.7466082974607872,5e-8,TRUE
U7Kzy2,JKRMFd,aaos,hear,Inverse variance weighted (fixed effects),35,-0.1342407557703334,0.3734472179806102,0.719248154591329,5e-8,TRUE
U7Kzy2,JKRMFd,aaos,hear,MR Egger,35,-0.4286734291359215,2.067742482906899,0.8370381163486149,5e-8,TRUE
U7Kzy2,JKRMFd,aaos,hear,Weighted median,35,-0.4750035953239306,0.5419495593669728,0.3807735105806289,5e-8,TRUE
U7Kzy2,JKRMFd,aaos,hear,Weighted mode,35,-1.1322205708037245,1.0130481643734757,0.2715572387607882,5e-8,TRUE
ubdorJ,InIXxp,nft4,sociso,Inverse variance weighted (fixed effects),25,1.3871806073223478,0.753916302740843,0.06577318172983845,5e-8,TRUE
ubdorJ,InIXxp,nft4,sociso,MR Egger,25,-0.2596483798535353,4.065927691225465,0.949633820306202,5e-8,TRUE
ubdorJ,InIXxp,nft4,sociso,Weighted median,25,1.4785381590614008,1.0313102037036554,0.15167208830621584,5e-8,TRUE
ubdorJ,InIXxp,nft4,sociso,Weighted mode,25,1.2321005111860899,1.5920717594530966,0.44654817046688366,5e-8,TRUE
ugwlNK,dGS8Th,hipv,smkcpd,Inverse variance weighted (fixed effects),48,-0.09882178305236551,0.052362096807252866,0.059123072988468334,5e-8,TRUE
ugwlNK,dGS8Th,hipv,smkcpd,MR Egger,48,-0.1698346545608308,0.11283701020743214,0.13912617980224443,5e-8,TRUE
ugwlNK,dGS8Th,hipv,smkcpd,Weighted median,48,-0.10846989385679222,0.08455839413279168,0.19956884368757244,5e-8,TRUE
ugwlNK,dGS8Th,hipv,smkcpd,Weighted mode,48,-0.15273513889381385,0.08433280056141959,0.07651907830112066,5e-8,TRUE
URRKTy,j9aXv5,ab42,sociso,Inverse variance weighted (fixed effects),19,0.019148174569786743,0.07436369945804037,0.7967977771816276,5e-8,TRUE
URRKTy,j9aXv5,ab42,sociso,MR Egger,19,1.3583953482472964,0.5529779234040739,0.025078615779252883,5e-8,TRUE
URRKTy,j9aXv5,ab42,sociso,Weighted median,19,0.07053234072417505,0.11258894837977099,0.5310140335309805,5e-8,TRUE
URRKTy,j9aXv5,ab42,sociso,Weighted mode,19,0.01046785515321269,0.20928562291365702,0.960659624893637,5e-8,TRUE
Us2TuI,pPn4vD,nft4,mvpa,Inverse variance weighted (fixed effects),36,-0.5736487781822879,0.6712199013126223,0.39275261987220117,5e-8,TRUE
Us2TuI,pPn4vD,nft4,mvpa,MR Egger,36,7.947576752032213,3.401392517030149,0.025492135066087006,5e-8,TRUE
Us2TuI,pPn4vD,nft4,mvpa,Weighted median,36,-0.22124219643913057,0.955602255326299,0.8169099049157927,5e-8,TRUE
Us2TuI,pPn4vD,nft4,mvpa,Weighted mode,36,0.31210740179972873,1.868321362410275,0.8682903231696432,5e-8,TRUE
UuNrch,NKm27R,load,sociso,Inverse variance weighted (fixed effects),22,-0.05209231638326983,0.276329562290781,0.8504728191711306,5e-8,TRUE
UuNrch,NKm27R,load,sociso,MR Egger,22,1.2678901237060898,1.5140489581746357,0.41225387858806006,5e-8,TRUE
UuNrch,NKm27R,load,sociso,Weighted median,22,-0.21962822971261659,0.3768543127101087,0.5600323465249708,5e-8,TRUE
UuNrch,NKm27R,load,sociso,Weighted mode,22,-0.1533177460864401,0.6408579530322898,0.8132402753275634,5e-8,TRUE
uWk6t0,vjs8kw,ab42,dep,Inverse variance weighted (fixed effects),28,0.5419036640755384,0.10670503255132383,3.803859790060509e-7,5e-8,TRUE
uWk6t0,vjs8kw,ab42,dep,MR Egger,28,1.5685699632746826,0.46660740735473527,0.0024062920602463417,5e-8,TRUE
uWk6t0,vjs8kw,ab42,dep,Weighted median,28,0.7270149482054155,0.15800836587476386,4.202316700578486e-6,5e-8,TRUE
uWk6t0,vjs8kw,ab42,dep,Weighted mode,28,0.9684692324187125,0.361770760464614,0.012477546742781929,5e-8,TRUE
v3kj1Q,78004T,load,alccliu,Inverse variance weighted (fixed effects),63,-0.20914790104730283,0.10999136239822106,0.05723735503079204,5e-8,TRUE
v3kj1Q,78004T,load,alccliu,MR Egger,63,-0.39222697958209896,0.1852493488523174,0.038320304836613736,5e-8,TRUE
v3kj1Q,78004T,load,alccliu,Weighted median,63,-0.22103251629333193,0.18102980367419264,0.2220962139172721,5e-8,TRUE
v3kj1Q,78004T,load,alccliu,Weighted mode,63,-0.314711163732726,0.17460722240832924,0.07634437365454359,5e-8,TRUE
